id	misogynous	text	misogyny_category	target	cleaned_text
179	1	My uncle Vern said women get their peiods because it's the only way God could get rid of some of their evil #womenareevil #evilwomen!!	discredit	passive	my uncle vern said women get their peiods because it is the only way god could get rid of some of their evil ! !
180	1	Correct me if I'm wrong but don't all you bitches wanna be mermaids? How come no stink on social media for the mermaid emoji then?	discredit	passive	correct me if I am wrong but do not all you bitches wanna be mermaids ? how come no stink on social media for the mermaid emoji then ?
181	1	THERE ARE WOMEN MAKING BURRITOS AT THE JACKSONVILLE CHIPOLTLE!! DO NOT EAT THERE!! #womencantmakeburritos #sheforgottheguacamole #badburri!!	discredit	passive	there are women making burritos at the jacksonville chipoltle ! ! do not eat there ! ! ! !
182	1	WASNT IT GEORGE WASHINGTON WHO SAID 'FUCK BITCHES GET MONEY'?	discredit	passive	wasnt it george washington who said   fuck bitches get money   ?
183	1	Feminism is cancer. #TheRedPill is chemo. Burn those bitches away.!	discredit	passive	feminism is cancer . is chemo . burn those bitches away . !
184	1	Today my daughter got her period. I guess It's time to throw her away and get a new one, right? LOL Fuck her, stupid bitch kid. I hate my !!	discredit	active	today my daughter got her period . i guess it is time to throw her away and get a new one , right ? lol fuck her , stupid bitch kid . i hate my ! !
185	1	We can't have a woman in the White House. What if she starts PMSing and drops bombs everywhere?/	discredit	passive	we cannot have a woman in the white house . what if she starts pmsing and drops bombs everywhere ?
186	1	If a woman doesn't want you just unleash your charm. Women are weak and will cave after almost nothing.;	stereotype	passive	if a woman does not want you just unleash your charm . women are weak and will cave after almost nothing .
187	1	Women are beautiful to me when they are silent. Why do they have to speak up and ruin things??!	dominance	passive	women are beautiful to me when they are silent . why do they have to speak up and ruin things ? ? !
189	1	Its a good thing I always wear a glove on my left hand because if I EVER had to touch hands with a woman my IQ would totally drop to 0 Lol	stereotype	passive	its a good thing i always wear a glove on my left hand because if i ever had to touch hands with a woman my iq would totally drop to lol
190	1	The only person with a vagina that I value is my MOTHER, and even she is a dumb retard. Women are oNLY good for making babies.#	stereotype	passive	the only person with a vagina that i value is my mother , and even she is a dumb retard . women are only good for making babies .
191	1	I'm pretty sure it was Abe Lincon who said 'Fool me once bitch, shame on you. Fool me twice, I'm no longer a man and am now a dumb woman'*	discredit	active	I am pretty sure it was abe lincon who said   fool me once bitch , shame on you . fool me twice , I am no longer a man and am now a dumb woman   *
192	1	I've never in my LIFE met a woman who was smarter then ME. Maybe that has to do with their small retard brains? #womenaredumb..	stereotype	passive	i have never in my life met a woman who was smarter then me . maybe that has to do with their small retard brains ? ..
193	1	Want to know what's really 'problematic' ?? Women freaking out over nothing! #triggered #idiots@	discredit	passive	want to know what is really   problematic   ? ? women freaking out over nothing !
194	1	IS there a thing in the constituion about women shutting the hell up? COME ON! #shutthehellupwomen..	discredit	passive	is there a thing in the constituion about women shutting the hell up ? come on ! ..
196	1	NEXT TIME I SEE A WOMAN IN PUBLIC TRYING TO 'GO ABOUT HER DAY' I'll remind her that without men, this society would just be a bunch of WOM	discredit	passive	next time i see a woman in public trying to   go about her day   i will remind her that without men , this society would just be a bunch of wom
197	1	WOW can't believe all these women riding the subway today? Shouldn't these bitches be making sandwiches LOL #ihatefemales..	stereotype	passive	wow cannot believe all these women riding the subway today ? should not these bitches be making sandwiches lol ..
198	1	The last time I saw a woman of value was at the strip club, and she was worth $1 LOL;	discredit	passive	the last time i saw a woman of value was at the strip club , and she was worth $ lol
199	1	These feminists are just too-ugly sluts who want attention!*	stereotype	passive	these feminists are just too ugly sluts who want attention ! *
200	1	The more WOMEN in the workplace means LESS WOMEN IN THE KITCHEN. Like and retweet if you see this as a big problem #ilovefood #homecookedm#	stereotype	passive	the more women in the workplace means less women in the kitchen . like and retweet if you see this as a big problem
201	1	I have never once met a woman whose mouth wasn't totally full of BULLSHIT. Stupid bitches!!	discredit	passive	i have never once met a woman whose mouth was not totally full of bullshit . stupid bitches ! !
202	1	The Olympics was fun, except for the fact that I would never watch a woman play sports.@	stereotype	passive	the olympics was fun , except for the fact that i would never watch a woman play sports .
205	1	I am PROUD to be an #MRA. If stupid feminists can complain I should be able to complain just as loud. It's only fair.#	discredit	passive	i am proud to be an . if stupid feminists can complain i should be able to complain just as loud . it is only fair .
207	1	Women want to be equal so now they don't shave their legs??? Gross*	discredit	passive	women want to be equal so now they do not shave their legs ? gross *
209	1	<MENTION_1> <MENTION_2> is this to do with crazy bitch Hillary or no?	discredit	active	<mention > <mention > is this to do with crazy bitch hillary or no ?
210	1	<MENTION_1> YOU FVCKING CUNT BITCH!!! APOLOGIZE! <MENTION_2> <MENTION_3> <MENTION_2>Politics	sexual_harassment	active	<mention > you fvcking cunt bitch ! apologize ! <mention > <mention > <mention > politics
211	1	<MENTION_1> dont u have anything better to do u cunt bitch	discredit	active	<mention > dont u have anything better to do u cunt bitch
212	1	<MENTION_1> fuck you, you racist bitch, and cunt piece of shit, glad we know now where your entire family stands on social issues	discredit	active	<mention > fuck you , you racist bitch , and cunt piece of shit , glad we know now where your entire family stands on social issues
213	1	Black Bitch Gets Cock Shoved In Her Waiting Cunt <URL>	sexual_harassment	passive	black bitch gets cock shoved in her waiting cunt <url>
214	1	<MENTION_1> I know fucker bitch i rode with you one time remember cunt whore? Never again will i fuck around with the fuck around 😂😂	discredit	active	<mention > i know fucker bitch i rode with you one time remember cunt whore ? never again will i fuck around with the fuck around
215	1	Calling someone a bitch and a cunt is not the way to do it.	sexual_harassment	passive	calling someone a bitch and a cunt is not the way to do it .
216	1	<MENTION_1> <MENTION_2> <MENTION_3> Fucking cunt where's my belt bitch suck my dick and make me cum on your mouth	sexual_harassment	passive	<mention > <mention > <mention > fucking cunt where is my belt bitch suck my dick and make me cum on your mouth
217	1	<MENTION_1> <MENTION_2> I hate you you fucking cunt bitch how fucking dare you I hope you wake up with mad cott… <URL>	discredit	active	<mention > <mention > i hate you you fucking cunt bitch how fucking dare you i hope you wake up with mad cott <url>
218	1	<MENTION_1> <MENTION_2> Shut up cunt bitch whore	discredit	active	<mention > <mention > shut up cunt bitch whore
219	1	<MENTION_1> Bitch is a ugly 3rd world kunt wit no ass and flopper jugs. Hate her	discredit	active	<mention > bitch is a ugly rd world kunt wit no ass and flopper jugs . hate her
220	1	niggas think bitches supposed to suck their lil ass dick and not give a bitch head too, like that's not how it works whore !!	sexual_harassment	passive	niggas think bitches supposed to suck their lil ass dick and not give a bitch head too , like that is not how it works whore ! !
221	1	<MENTION_1> You ain’t shit bitch shut your whore mouth	discredit	active	<mention > you aint shit bitch shut your whore mouth
222	1	You mother fucking piece of trash stupid fucking idiot hoe i hope you fucking die in hell son of a father fucking fuck bitch whore you fucki	sexual_harassment	active	you mother fucking piece of trash stupid fucking idiot hoe i hope you fucking die in hell son of a father fucking fuck bitch whore you fucki
223	1	What a suprise my Ex Wife is being a Whore for haloween wait until the kids turn 18 karen FUCK YO.u Whore Bitch You Lying Steali	discredit	active	what a suprise my ex wife is being a whore for haloween wait until the kids turn karen fuck yo . u whore bitch you lying steali
224	1	<MENTION_1> <MENTION_2> How about that liberal whore Chelsea Handler? That bitch definitely sounds ignorant!	discredit	active	<mention > <mention > how about that liberal whore chelsea handler ? that bitch definitely sounds ignorant !
225	1	<MENTION_1> then you bitch m complain when you get them haha stop being a little bitch and just accept what you are, you filthy whore 😎	discredit	active	<mention > then you bitch m complain when you get them haha stop being a little bitch and just accept what you are , you filthy whore
226	1	I just need women who know how to treat a bottom beta bitch girl like me right. That aren't afraid to take what they want.	sexual_harassment	passive	i just need women who know how to treat a bottom beta bitch girl like me right . that are not afraid to take what they want .
